numberOfAgents;gridSize;logic;viewDistanz;viewAngle;stepsPerTime;seed;factorDistance;factorSize
5;100;FBERobot;1;90;3;323;0.5;0.5
5;100;FBERobot;1;90;3;324;0.5;0.5
5;100;FBERobot;1;90;3;325;0.5;0.5
5;100;FBERobot;1;90;3;326;0.5;0.5
5;100;FBERobot;1;90;3;327;0.5;0.5
5;100;FBERobot;1;90;3;328;0.5;0.5
5;100;FBERobot;1;90;3;329;0.5;0.5
5;100;FBERobot;1;90;3;330;0.5;0.5
5;100;FBERobot;1;90;3;331;0.5;0.5
5;100;FBERobot;1;90;3;332;0.5;0.5
5;100;FBERobot;1;90;3;333;0.5;0.5
5;100;FBERobot;1;90;3;334;0.5;0.5
5;100;FBERobot;1;90;3;335;0.5;0.5
5;100;FBERobot;1;90;3;336;0.5;0.5
5;100;FBERobot;1;90;3;337;0.5;0.5
5;100;FBERobot;1;90;3;338;0.5;0.5
5;100;FBERobot;1;90;3;339;0.5;0.5
5;100;FBERobot;1;90;3;340;0.5;0.5
5;100;FBERobot;1;90;3;341;0.5;0.5
5;100;FBERobot;1;90;3;342;0.5;0.5
5;100;FBERobot;1;90;3;343;0.5;0.5
5;100;FBERobot;1;90;3;344;0.5;0.5
5;100;FBERobot;1;90;3;345;0.5;0.5
5;100;FBERobot;1;90;3;346;0.5;0.5
5;100;FBERobot;1;90;3;347;0.5;0.5
5;100;FBERobot;1;90;3;348;0.5;0.5
5;100;FBERobot;1;90;3;349;0.5;0.5
5;100;FBERobot;1;90;3;350;0.5;0.5
5;100;FBERobot;1;90;3;351;0.5;0.5
5;100;FBERobot;1;90;3;352;0.5;0.5
5;100;FBERobot;1;90;3;353;0.5;0.5
5;100;FBERobot;1;90;3;354;0.5;0.5
5;100;FBERobot;1;90;3;355;0.5;0.5
5;100;FBERobot;1;90;3;356;0.5;0.5
5;100;FBERobot;1;90;3;357;0.5;0.5
5;100;FBERobot;1;90;3;358;0.5;0.5
5;100;FBERobot;1;90;3;359;0.5;0.5
5;100;FBERobot;1;90;3;360;0.5;0.5
5;100;FBERobot;1;90;3;361;0.5;0.5
5;100;FBERobot;1;90;3;362;0.5;0.5
5;100;FBERobot;1;90;3;363;0.5;0.5
5;100;FBERobot;1;90;3;364;0.5;0.5
5;100;FBERobot;1;90;3;365;0.5;0.5
5;100;FBERobot;1;90;3;366;0.5;0.5
5;100;FBERobot;1;90;3;367;0.5;0.5
5;100;FBERobot;1;90;3;368;0.5;0.5
5;100;FBERobot;1;90;3;369;0.5;0.5
5;100;FBERobot;1;90;3;370;0.5;0.5
5;100;FBERobot;1;90;3;371;0.5;0.5
5;100;FBERobot;1;90;3;372;0.5;0.5
5;100;FBERobot;1;90;3;373;0.5;0.5
5;100;FBERobot;1;90;3;374;0.5;0.5
5;100;FBERobot;1;90;3;375;0.5;0.5
5;100;FBERobot;1;90;3;376;0.5;0.5
5;100;FBERobot;1;90;3;377;0.5;0.5
5;100;FBERobot;1;90;3;378;0.5;0.5
5;100;FBERobot;1;90;3;379;0.5;0.5
5;100;FBERobot;1;90;3;380;0.5;0.5
5;100;FBERobot;1;90;3;381;0.5;0.5
5;100;FBERobot;1;90;3;382;0.5;0.5
5;100;FBERobot;1;90;3;383;0.5;0.5
5;100;FBERobot;1;90;3;384;0.5;0.5
5;100;FBERobot;1;90;3;385;0.5;0.5
5;100;FBERobot;1;90;3;386;0.5;0.5
5;100;FBERobot;1;90;3;387;0.5;0.5
5;100;FBERobot;1;90;3;388;0.5;0.5
5;100;FBERobot;1;90;3;389;0.5;0.5
5;100;FBERobot;1;90;3;390;0.5;0.5
5;100;FBERobot;1;90;3;391;0.5;0.5
5;100;FBERobot;1;90;3;392;0.5;0.5
5;100;FBERobot;1;90;3;393;0.5;0.5
5;100;FBERobot;1;90;3;394;0.5;0.5
5;100;FBERobot;1;90;3;395;0.5;0.5
5;100;FBERobot;1;90;3;396;0.5;0.5
5;100;FBERobot;1;90;3;397;0.5;0.5
5;100;FBERobot;1;90;3;398;0.5;0.5
5;100;FBERobot;1;90;3;399;0.5;0.5
5;100;FBERobot;1;90;3;400;0.5;0.5
5;100;FBERobot;2;90;3;1;0.5;0.5
5;100;FBERobot;2;90;3;2;0.5;0.5
5;100;FBERobot;2;90;3;3;0.5;0.5
5;100;FBERobot;2;90;3;4;0.5;0.5
5;100;FBERobot;2;90;3;5;0.5;0.5
5;100;FBERobot;2;90;3;6;0.5;0.5
5;100;FBERobot;2;90;3;7;0.5;0.5
5;100;FBERobot;2;90;3;8;0.5;0.5
5;100;FBERobot;2;90;3;9;0.5;0.5
5;100;FBERobot;2;90;3;10;0.5;0.5
5;100;FBERobot;2;90;3;11;0.5;0.5
5;100;FBERobot;2;90;3;12;0.5;0.5
5;100;FBERobot;2;90;3;13;0.5;0.5
5;100;FBERobot;2;90;3;14;0.5;0.5
5;100;FBERobot;2;90;3;15;0.5;0.5
5;100;FBERobot;2;90;3;16;0.5;0.5
5;100;FBERobot;2;90;3;17;0.5;0.5
5;100;FBERobot;2;90;3;18;0.5;0.5
5;100;FBERobot;2;90;3;19;0.5;0.5
5;100;FBERobot;2;90;3;20;0.5;0.5
5;100;FBERobot;2;90;3;21;0.5;0.5
5;100;FBERobot;2;90;3;22;0.5;0.5
5;100;FBERobot;2;90;3;23;0.5;0.5
5;100;FBERobot;2;90;3;24;0.5;0.5
5;100;FBERobot;2;90;3;25;0.5;0.5
5;100;FBERobot;2;90;3;26;0.5;0.5
5;100;FBERobot;2;90;3;27;0.5;0.5
5;100;FBERobot;2;90;3;28;0.5;0.5
5;100;FBERobot;2;90;3;29;0.5;0.5
5;100;FBERobot;2;90;3;30;0.5;0.5
5;100;FBERobot;2;90;3;31;0.5;0.5
5;100;FBERobot;2;90;3;32;0.5;0.5
5;100;FBERobot;2;90;3;33;0.5;0.5
5;100;FBERobot;2;90;3;34;0.5;0.5
5;100;FBERobot;2;90;3;35;0.5;0.5
5;100;FBERobot;2;90;3;36;0.5;0.5
5;100;FBERobot;2;90;3;37;0.5;0.5
5;100;FBERobot;2;90;3;38;0.5;0.5
5;100;FBERobot;2;90;3;39;0.5;0.5
5;100;FBERobot;2;90;3;40;0.5;0.5
5;100;FBERobot;2;90;3;41;0.5;0.5
5;100;FBERobot;2;90;3;42;0.5;0.5
5;100;FBERobot;2;90;3;43;0.5;0.5
5;100;FBERobot;2;90;3;44;0.5;0.5
5;100;FBERobot;2;90;3;45;0.5;0.5
5;100;FBERobot;2;90;3;46;0.5;0.5
5;100;FBERobot;2;90;3;47;0.5;0.5
5;100;FBERobot;2;90;3;48;0.5;0.5
5;100;FBERobot;2;90;3;49;0.5;0.5
5;100;FBERobot;2;90;3;50;0.5;0.5
5;100;FBERobot;2;90;3;51;0.5;0.5
5;100;FBERobot;2;90;3;52;0.5;0.5
5;100;FBERobot;2;90;3;53;0.5;0.5
5;100;FBERobot;2;90;3;54;0.5;0.5
5;100;FBERobot;2;90;3;55;0.5;0.5
5;100;FBERobot;2;90;3;56;0.5;0.5
5;100;FBERobot;2;90;3;57;0.5;0.5
5;100;FBERobot;2;90;3;58;0.5;0.5
5;100;FBERobot;2;90;3;59;0.5;0.5
5;100;FBERobot;2;90;3;60;0.5;0.5
5;100;FBERobot;2;90;3;61;0.5;0.5
5;100;FBERobot;2;90;3;62;0.5;0.5
5;100;FBERobot;2;90;3;63;0.5;0.5
5;100;FBERobot;2;90;3;64;0.5;0.5
5;100;FBERobot;2;90;3;65;0.5;0.5
5;100;FBERobot;2;90;3;66;0.5;0.5
5;100;FBERobot;2;90;3;67;0.5;0.5
5;100;FBERobot;2;90;3;68;0.5;0.5
5;100;FBERobot;2;90;3;69;0.5;0.5
5;100;FBERobot;2;90;3;70;0.5;0.5
5;100;FBERobot;2;90;3;71;0.5;0.5
5;100;FBERobot;2;90;3;72;0.5;0.5
5;100;FBERobot;2;90;3;73;0.5;0.5
5;100;FBERobot;2;90;3;74;0.5;0.5
5;100;FBERobot;2;90;3;75;0.5;0.5
5;100;FBERobot;2;90;3;76;0.5;0.5
5;100;FBERobot;2;90;3;77;0.5;0.5
5;100;FBERobot;2;90;3;78;0.5;0.5
5;100;FBERobot;2;90;3;79;0.5;0.5
5;100;FBERobot;2;90;3;80;0.5;0.5
5;100;FBERobot;2;90;3;81;0.5;0.5
5;100;FBERobot;2;90;3;82;0.5;0.5
5;100;FBERobot;2;90;3;83;0.5;0.5
5;100;FBERobot;2;90;3;84;0.5;0.5
5;100;FBERobot;2;90;3;85;0.5;0.5
5;100;FBERobot;2;90;3;86;0.5;0.5
5;100;FBERobot;2;90;3;87;0.5;0.5
5;100;FBERobot;2;90;3;88;0.5;0.5
5;100;FBERobot;2;90;3;89;0.5;0.5
5;100;FBERobot;2;90;3;90;0.5;0.5
5;100;FBERobot;2;90;3;91;0.5;0.5
5;100;FBERobot;2;90;3;92;0.5;0.5
5;100;FBERobot;2;90;3;93;0.5;0.5
5;100;FBERobot;2;90;3;94;0.5;0.5
5;100;FBERobot;2;90;3;95;0.5;0.5
5;100;FBERobot;2;90;3;96;0.5;0.5
5;100;FBERobot;2;90;3;97;0.5;0.5
5;100;FBERobot;2;90;3;98;0.5;0.5
5;100;FBERobot;2;90;3;99;0.5;0.5
5;100;FBERobot;2;90;3;100;0.5;0.5
5;100;FBERobot;2;90;3;101;0.5;0.5
5;100;FBERobot;2;90;3;102;0.5;0.5
5;100;FBERobot;2;90;3;103;0.5;0.5
5;100;FBERobot;2;90;3;104;0.5;0.5
5;100;FBERobot;2;90;3;105;0.5;0.5
5;100;FBERobot;2;90;3;106;0.5;0.5
5;100;FBERobot;2;90;3;107;0.5;0.5
5;100;FBERobot;2;90;3;108;0.5;0.5
5;100;FBERobot;2;90;3;109;0.5;0.5
5;100;FBERobot;2;90;3;110;0.5;0.5
5;100;FBERobot;2;90;3;111;0.5;0.5
5;100;FBERobot;2;90;3;112;0.5;0.5
5;100;FBERobot;2;90;3;113;0.5;0.5
5;100;FBERobot;2;90;3;114;0.5;0.5
5;100;FBERobot;2;90;3;115;0.5;0.5
5;100;FBERobot;2;90;3;116;0.5;0.5
5;100;FBERobot;2;90;3;117;0.5;0.5
5;100;FBERobot;2;90;3;118;0.5;0.5
5;100;FBERobot;2;90;3;119;0.5;0.5
5;100;FBERobot;2;90;3;120;0.5;0.5
5;100;FBERobot;2;90;3;121;0.5;0.5
5;100;FBERobot;2;90;3;122;0.5;0.5
5;100;FBERobot;2;90;3;123;0.5;0.5
5;100;FBERobot;2;90;3;124;0.5;0.5
5;100;FBERobot;2;90;3;125;0.5;0.5
5;100;FBERobot;2;90;3;126;0.5;0.5
5;100;FBERobot;2;90;3;127;0.5;0.5
5;100;FBERobot;2;90;3;128;0.5;0.5
5;100;FBERobot;2;90;3;129;0.5;0.5
5;100;FBERobot;2;90;3;130;0.5;0.5
5;100;FBERobot;2;90;3;131;0.5;0.5
5;100;FBERobot;2;90;3;132;0.5;0.5
5;100;FBERobot;2;90;3;133;0.5;0.5
5;100;FBERobot;2;90;3;134;0.5;0.5
5;100;FBERobot;2;90;3;135;0.5;0.5
5;100;FBERobot;2;90;3;136;0.5;0.5
5;100;FBERobot;2;90;3;137;0.5;0.5
5;100;FBERobot;2;90;3;138;0.5;0.5
5;100;FBERobot;2;90;3;139;0.5;0.5
5;100;FBERobot;2;90;3;140;0.5;0.5
5;100;FBERobot;2;90;3;141;0.5;0.5
5;100;FBERobot;2;90;3;142;0.5;0.5
5;100;FBERobot;2;90;3;143;0.5;0.5
5;100;FBERobot;2;90;3;144;0.5;0.5
5;100;FBERobot;2;90;3;145;0.5;0.5
5;100;FBERobot;2;90;3;146;0.5;0.5
5;100;FBERobot;2;90;3;147;0.5;0.5
5;100;FBERobot;2;90;3;148;0.5;0.5
5;100;FBERobot;2;90;3;149;0.5;0.5
5;100;FBERobot;2;90;3;150;0.5;0.5
5;100;FBERobot;2;90;3;151;0.5;0.5
5;100;FBERobot;2;90;3;152;0.5;0.5
5;100;FBERobot;2;90;3;153;0.5;0.5
5;100;FBERobot;2;90;3;154;0.5;0.5
5;100;FBERobot;2;90;3;155;0.5;0.5
5;100;FBERobot;2;90;3;156;0.5;0.5
5;100;FBERobot;2;90;3;157;0.5;0.5
5;100;FBERobot;2;90;3;158;0.5;0.5
5;100;FBERobot;2;90;3;159;0.5;0.5
5;100;FBERobot;2;90;3;160;0.5;0.5
5;100;FBERobot;2;90;3;161;0.5;0.5
5;100;FBERobot;2;90;3;162;0.5;0.5
5;100;FBERobot;2;90;3;163;0.5;0.5
5;100;FBERobot;2;90;3;164;0.5;0.5
5;100;FBERobot;2;90;3;165;0.5;0.5
5;100;FBERobot;2;90;3;166;0.5;0.5
5;100;FBERobot;2;90;3;167;0.5;0.5
5;100;FBERobot;2;90;3;168;0.5;0.5
5;100;FBERobot;2;90;3;169;0.5;0.5
5;100;FBERobot;2;90;3;170;0.5;0.5
5;100;FBERobot;2;90;3;171;0.5;0.5
5;100;FBERobot;2;90;3;172;0.5;0.5
5;100;FBERobot;2;90;3;173;0.5;0.5
5;100;FBERobot;2;90;3;174;0.5;0.5
5;100;FBERobot;2;90;3;175;0.5;0.5
5;100;FBERobot;2;90;3;176;0.5;0.5
5;100;FBERobot;2;90;3;177;0.5;0.5
5;100;FBERobot;2;90;3;178;0.5;0.5
5;100;FBERobot;2;90;3;179;0.5;0.5
5;100;FBERobot;2;90;3;180;0.5;0.5
5;100;FBERobot;2;90;3;181;0.5;0.5
5;100;FBERobot;2;90;3;182;0.5;0.5
5;100;FBERobot;2;90;3;183;0.5;0.5
5;100;FBERobot;2;90;3;184;0.5;0.5
5;100;FBERobot;2;90;3;185;0.5;0.5
5;100;FBERobot;2;90;3;186;0.5;0.5
5;100;FBERobot;2;90;3;187;0.5;0.5
5;100;FBERobot;2;90;3;188;0.5;0.5
5;100;FBERobot;2;90;3;189;0.5;0.5
5;100;FBERobot;2;90;3;190;0.5;0.5
5;100;FBERobot;2;90;3;191;0.5;0.5
5;100;FBERobot;2;90;3;192;0.5;0.5
5;100;FBERobot;2;90;3;193;0.5;0.5
5;100;FBERobot;2;90;3;194;0.5;0.5
5;100;FBERobot;2;90;3;195;0.5;0.5
5;100;FBERobot;2;90;3;196;0.5;0.5
5;100;FBERobot;2;90;3;197;0.5;0.5
5;100;FBERobot;2;90;3;198;0.5;0.5
5;100;FBERobot;2;90;3;199;0.5;0.5
5;100;FBERobot;2;90;3;200;0.5;0.5
5;100;FBERobot;2;90;3;201;0.5;0.5
5;100;FBERobot;2;90;3;202;0.5;0.5
5;100;FBERobot;2;90;3;203;0.5;0.5
5;100;FBERobot;2;90;3;204;0.5;0.5
5;100;FBERobot;2;90;3;205;0.5;0.5
5;100;FBERobot;2;90;3;206;0.5;0.5
5;100;FBERobot;2;90;3;207;0.5;0.5
5;100;FBERobot;2;90;3;208;0.5;0.5
5;100;FBERobot;2;90;3;209;0.5;0.5
5;100;FBERobot;2;90;3;210;0.5;0.5
5;100;FBERobot;2;90;3;211;0.5;0.5
5;100;FBERobot;2;90;3;212;0.5;0.5
5;100;FBERobot;2;90;3;213;0.5;0.5
5;100;FBERobot;2;90;3;214;0.5;0.5
5;100;FBERobot;2;90;3;215;0.5;0.5
5;100;FBERobot;2;90;3;216;0.5;0.5
5;100;FBERobot;2;90;3;217;0.5;0.5
5;100;FBERobot;2;90;3;218;0.5;0.5
5;100;FBERobot;2;90;3;219;0.5;0.5
5;100;FBERobot;2;90;3;220;0.5;0.5
5;100;FBERobot;2;90;3;221;0.5;0.5
5;100;FBERobot;2;90;3;222;0.5;0.5
5;100;FBERobot;2;90;3;223;0.5;0.5
5;100;FBERobot;2;90;3;224;0.5;0.5
5;100;FBERobot;2;90;3;225;0.5;0.5
5;100;FBERobot;2;90;3;226;0.5;0.5
5;100;FBERobot;2;90;3;227;0.5;0.5
5;100;FBERobot;2;90;3;228;0.5;0.5
5;100;FBERobot;2;90;3;229;0.5;0.5
5;100;FBERobot;2;90;3;230;0.5;0.5
5;100;FBERobot;2;90;3;231;0.5;0.5
5;100;FBERobot;2;90;3;232;0.5;0.5
5;100;FBERobot;2;90;3;233;0.5;0.5
5;100;FBERobot;2;90;3;234;0.5;0.5
5;100;FBERobot;2;90;3;235;0.5;0.5
5;100;FBERobot;2;90;3;236;0.5;0.5
5;100;FBERobot;2;90;3;237;0.5;0.5
5;100;FBERobot;2;90;3;238;0.5;0.5
5;100;FBERobot;2;90;3;239;0.5;0.5
5;100;FBERobot;2;90;3;240;0.5;0.5
5;100;FBERobot;2;90;3;241;0.5;0.5
5;100;FBERobot;2;90;3;242;0.5;0.5
5;100;FBERobot;2;90;3;243;0.5;0.5
5;100;FBERobot;2;90;3;244;0.5;0.5
5;100;FBERobot;2;90;3;245;0.5;0.5
5;100;FBERobot;2;90;3;246;0.5;0.5
5;100;FBERobot;2;90;3;247;0.5;0.5
5;100;FBERobot;2;90;3;248;0.5;0.5
5;100;FBERobot;2;90;3;249;0.5;0.5
5;100;FBERobot;2;90;3;250;0.5;0.5
5;100;FBERobot;2;90;3;251;0.5;0.5
5;100;FBERobot;2;90;3;252;0.5;0.5
5;100;FBERobot;2;90;3;253;0.5;0.5
5;100;FBERobot;2;90;3;254;0.5;0.5
5;100;FBERobot;2;90;3;255;0.5;0.5
5;100;FBERobot;2;90;3;256;0.5;0.5
5;100;FBERobot;2;90;3;257;0.5;0.5
5;100;FBERobot;2;90;3;258;0.5;0.5
5;100;FBERobot;2;90;3;259;0.5;0.5
5;100;FBERobot;2;90;3;260;0.5;0.5
5;100;FBERobot;2;90;3;261;0.5;0.5
5;100;FBERobot;2;90;3;262;0.5;0.5
5;100;FBERobot;2;90;3;263;0.5;0.5
5;100;FBERobot;2;90;3;264;0.5;0.5
5;100;FBERobot;2;90;3;265;0.5;0.5
5;100;FBERobot;2;90;3;266;0.5;0.5
5;100;FBERobot;2;90;3;267;0.5;0.5
5;100;FBERobot;2;90;3;268;0.5;0.5
5;100;FBERobot;2;90;3;269;0.5;0.5
5;100;FBERobot;2;90;3;270;0.5;0.5
5;100;FBERobot;2;90;3;271;0.5;0.5
5;100;FBERobot;2;90;3;272;0.5;0.5
5;100;FBERobot;2;90;3;273;0.5;0.5
5;100;FBERobot;2;90;3;274;0.5;0.5
5;100;FBERobot;2;90;3;275;0.5;0.5
5;100;FBERobot;2;90;3;276;0.5;0.5
5;100;FBERobot;2;90;3;277;0.5;0.5
5;100;FBERobot;2;90;3;278;0.5;0.5
5;100;FBERobot;2;90;3;279;0.5;0.5
5;100;FBERobot;2;90;3;280;0.5;0.5
5;100;FBERobot;2;90;3;281;0.5;0.5
5;100;FBERobot;2;90;3;282;0.5;0.5
5;100;FBERobot;2;90;3;283;0.5;0.5
5;100;FBERobot;2;90;3;284;0.5;0.5
5;100;FBERobot;2;90;3;285;0.5;0.5
5;100;FBERobot;2;90;3;286;0.5;0.5
5;100;FBERobot;2;90;3;287;0.5;0.5
5;100;FBERobot;2;90;3;288;0.5;0.5
5;100;FBERobot;2;90;3;289;0.5;0.5
5;100;FBERobot;2;90;3;290;0.5;0.5
5;100;FBERobot;2;90;3;291;0.5;0.5
5;100;FBERobot;2;90;3;292;0.5;0.5
5;100;FBERobot;2;90;3;293;0.5;0.5
5;100;FBERobot;2;90;3;294;0.5;0.5
5;100;FBERobot;2;90;3;295;0.5;0.5
5;100;FBERobot;2;90;3;296;0.5;0.5
5;100;FBERobot;2;90;3;297;0.5;0.5
5;100;FBERobot;2;90;3;298;0.5;0.5
5;100;FBERobot;2;90;3;299;0.5;0.5
5;100;FBERobot;2;90;3;300;0.5;0.5
5;100;FBERobot;2;90;3;301;0.5;0.5
5;100;FBERobot;2;90;3;302;0.5;0.5
5;100;FBERobot;2;90;3;303;0.5;0.5
5;100;FBERobot;2;90;3;304;0.5;0.5
5;100;FBERobot;2;90;3;305;0.5;0.5
5;100;FBERobot;2;90;3;306;0.5;0.5
5;100;FBERobot;2;90;3;307;0.5;0.5
5;100;FBERobot;2;90;3;308;0.5;0.5
5;100;FBERobot;2;90;3;309;0.5;0.5
5;100;FBERobot;2;90;3;310;0.5;0.5
5;100;FBERobot;2;90;3;311;0.5;0.5
5;100;FBERobot;2;90;3;312;0.5;0.5
5;100;FBERobot;2;90;3;313;0.5;0.5
5;100;FBERobot;2;90;3;314;0.5;0.5
5;100;FBERobot;2;90;3;315;0.5;0.5
5;100;FBERobot;2;90;3;316;0.5;0.5
5;100;FBERobot;2;90;3;317;0.5;0.5
5;100;FBERobot;2;90;3;318;0.5;0.5
5;100;FBERobot;2;90;3;319;0.5;0.5
5;100;FBERobot;2;90;3;320;0.5;0.5
5;100;FBERobot;2;90;3;321;0.5;0.5
5;100;FBERobot;2;90;3;322;0.5;0.5
5;100;FBERobot;2;90;3;323;0.5;0.5
5;100;FBERobot;2;90;3;324;0.5;0.5
5;100;FBERobot;2;90;3;325;0.5;0.5
5;100;FBERobot;2;90;3;326;0.5;0.5
5;100;FBERobot;2;90;3;327;0.5;0.5
5;100;FBERobot;2;90;3;328;0.5;0.5
5;100;FBERobot;2;90;3;329;0.5;0.5
5;100;FBERobot;2;90;3;330;0.5;0.5
5;100;FBERobot;2;90;3;331;0.5;0.5
5;100;FBERobot;2;90;3;332;0.5;0.5
5;100;FBERobot;2;90;3;333;0.5;0.5
5;100;FBERobot;2;90;3;334;0.5;0.5
5;100;FBERobot;2;90;3;335;0.5;0.5
5;100;FBERobot;2;90;3;336;0.5;0.5
5;100;FBERobot;2;90;3;337;0.5;0.5
5;100;FBERobot;2;90;3;338;0.5;0.5
5;100;FBERobot;2;90;3;339;0.5;0.5
5;100;FBERobot;2;90;3;340;0.5;0.5
5;100;FBERobot;2;90;3;341;0.5;0.5
5;100;FBERobot;2;90;3;342;0.5;0.5
5;100;FBERobot;2;90;3;343;0.5;0.5
5;100;FBERobot;2;90;3;344;0.5;0.5
5;100;FBERobot;2;90;3;345;0.5;0.5
5;100;FBERobot;2;90;3;346;0.5;0.5
5;100;FBERobot;2;90;3;347;0.5;0.5
5;100;FBERobot;2;90;3;348;0.5;0.5
5;100;FBERobot;2;90;3;349;0.5;0.5
5;100;FBERobot;2;90;3;350;0.5;0.5
5;100;FBERobot;2;90;3;351;0.5;0.5
5;100;FBERobot;2;90;3;352;0.5;0.5
5;100;FBERobot;2;90;3;353;0.5;0.5
5;100;FBERobot;2;90;3;354;0.5;0.5
5;100;FBERobot;2;90;3;355;0.5;0.5
5;100;FBERobot;2;90;3;356;0.5;0.5
5;100;FBERobot;2;90;3;357;0.5;0.5
5;100;FBERobot;2;90;3;358;0.5;0.5
5;100;FBERobot;2;90;3;359;0.5;0.5
5;100;FBERobot;2;90;3;360;0.5;0.5
5;100;FBERobot;2;90;3;361;0.5;0.5
5;100;FBERobot;2;90;3;362;0.5;0.5
5;100;FBERobot;2;90;3;363;0.5;0.5
5;100;FBERobot;2;90;3;364;0.5;0.5
5;100;FBERobot;2;90;3;365;0.5;0.5
5;100;FBERobot;2;90;3;366;0.5;0.5
5;100;FBERobot;2;90;3;367;0.5;0.5
5;100;FBERobot;2;90;3;368;0.5;0.5
5;100;FBERobot;2;90;3;369;0.5;0.5
5;100;FBERobot;2;90;3;370;0.5;0.5
5;100;FBERobot;2;90;3;371;0.5;0.5
5;100;FBERobot;2;90;3;372;0.5;0.5
5;100;FBERobot;2;90;3;373;0.5;0.5
5;100;FBERobot;2;90;3;374;0.5;0.5
5;100;FBERobot;2;90;3;375;0.5;0.5
5;100;FBERobot;2;90;3;376;0.5;0.5
5;100;FBERobot;2;90;3;377;0.5;0.5
5;100;FBERobot;2;90;3;378;0.5;0.5
5;100;FBERobot;2;90;3;379;0.5;0.5
5;100;FBERobot;2;90;3;380;0.5;0.5
5;100;FBERobot;2;90;3;381;0.5;0.5
5;100;FBERobot;2;90;3;382;0.5;0.5
5;100;FBERobot;2;90;3;383;0.5;0.5
5;100;FBERobot;2;90;3;384;0.5;0.5
5;100;FBERobot;2;90;3;385;0.5;0.5
5;100;FBERobot;2;90;3;386;0.5;0.5
5;100;FBERobot;2;90;3;387;0.5;0.5
5;100;FBERobot;2;90;3;388;0.5;0.5
5;100;FBERobot;2;90;3;389;0.5;0.5
5;100;FBERobot;2;90;3;390;0.5;0.5
5;100;FBERobot;2;90;3;391;0.5;0.5
5;100;FBERobot;2;90;3;392;0.5;0.5
5;100;FBERobot;2;90;3;393;0.5;0.5
5;100;FBERobot;2;90;3;394;0.5;0.5
5;100;FBERobot;2;90;3;395;0.5;0.5
5;100;FBERobot;2;90;3;396;0.5;0.5
5;100;FBERobot;2;90;3;397;0.5;0.5
5;100;FBERobot;2;90;3;398;0.5;0.5
5;100;FBERobot;2;90;3;399;0.5;0.5
5;100;FBERobot;2;90;3;400;0.5;0.5
5;100;FBERobot;3;90;3;1;0.5;0.5
5;100;FBERobot;3;90;3;2;0.5;0.5
5;100;FBERobot;3;90;3;3;0.5;0.5
5;100;FBERobot;3;90;3;4;0.5;0.5
5;100;FBERobot;3;90;3;5;0.5;0.5
5;100;FBERobot;3;90;3;6;0.5;0.5
5;100;FBERobot;3;90;3;7;0.5;0.5
5;100;FBERobot;3;90;3;8;0.5;0.5
5;100;FBERobot;3;90;3;9;0.5;0.5
5;100;FBERobot;3;90;3;10;0.5;0.5
5;100;FBERobot;3;90;3;11;0.5;0.5
5;100;FBERobot;3;90;3;12;0.5;0.5
5;100;FBERobot;3;90;3;13;0.5;0.5
5;100;FBERobot;3;90;3;14;0.5;0.5
5;100;FBERobot;3;90;3;15;0.5;0.5
5;100;FBERobot;3;90;3;16;0.5;0.5
5;100;FBERobot;3;90;3;17;0.5;0.5
5;100;FBERobot;3;90;3;18;0.5;0.5
5;100;FBERobot;3;90;3;19;0.5;0.5
5;100;FBERobot;3;90;3;20;0.5;0.5
5;100;FBERobot;3;90;3;21;0.5;0.5
5;100;FBERobot;3;90;3;22;0.5;0.5
5;100;FBERobot;3;90;3;23;0.5;0.5
5;100;FBERobot;3;90;3;24;0.5;0.5
5;100;FBERobot;3;90;3;25;0.5;0.5
5;100;FBERobot;3;90;3;26;0.5;0.5
5;100;FBERobot;3;90;3;27;0.5;0.5
5;100;FBERobot;3;90;3;28;0.5;0.5
5;100;FBERobot;3;90;3;29;0.5;0.5
5;100;FBERobot;3;90;3;30;0.5;0.5
5;100;FBERobot;3;90;3;31;0.5;0.5
5;100;FBERobot;3;90;3;32;0.5;0.5
5;100;FBERobot;3;90;3;33;0.5;0.5
5;100;FBERobot;3;90;3;34;0.5;0.5
5;100;FBERobot;3;90;3;35;0.5;0.5
5;100;FBERobot;3;90;3;36;0.5;0.5
5;100;FBERobot;3;90;3;37;0.5;0.5
5;100;FBERobot;3;90;3;38;0.5;0.5
5;100;FBERobot;3;90;3;39;0.5;0.5
5;100;FBERobot;3;90;3;40;0.5;0.5
5;100;FBERobot;3;90;3;41;0.5;0.5
5;100;FBERobot;3;90;3;42;0.5;0.5
5;100;FBERobot;3;90;3;43;0.5;0.5
5;100;FBERobot;3;90;3;44;0.5;0.5
5;100;FBERobot;3;90;3;45;0.5;0.5
5;100;FBERobot;3;90;3;46;0.5;0.5
5;100;FBERobot;3;90;3;47;0.5;0.5
5;100;FBERobot;3;90;3;48;0.5;0.5
5;100;FBERobot;3;90;3;49;0.5;0.5
5;100;FBERobot;3;90;3;50;0.5;0.5
5;100;FBERobot;3;90;3;51;0.5;0.5
5;100;FBERobot;3;90;3;52;0.5;0.5
5;100;FBERobot;3;90;3;53;0.5;0.5
5;100;FBERobot;3;90;3;54;0.5;0.5
5;100;FBERobot;3;90;3;55;0.5;0.5
5;100;FBERobot;3;90;3;56;0.5;0.5
5;100;FBERobot;3;90;3;57;0.5;0.5
5;100;FBERobot;3;90;3;58;0.5;0.5
